Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,profit ,proper data
8508,CA-2015-146969,29-09-2015,03-10-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,60689.11083,West,OFF-ST-10004342,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",214.9111354,32.23667031,29-09-2015
8509,CA-2016-112452,04-04-2016,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,60690.00769,Central,OFF-AP-10003851,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,214.908474,32.2362711,04-04-2016
8510,CA-2016-112452,04-04-2016,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,60690.90455,Central,OFF-FA-10000737,Office Supplies,Fasteners,Staples,214.9058126,32.23587189,04-04-2016
8511,CA-2016-112452,04-04-2016,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,60691.80142,Central,OFF-BI-10003352,Office Supplies,Binders,Acco Expandable Hanging Binders,214.9031512,32.23547268,04-04-2016
8512,CA-2016-112452,04-04-2016,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,60692.69828,Central,TEC-PH-10000309,Technology,Phones,Shocksock Galaxy S4 Armband,214.9004898,32.23507347,04-04-2016
8513,CA-2016-112452,04-04-2016,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,60693.59514,Central,TEC-CO-10004204,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,214.8978284,32.23467426,04-04-2016
8514,CA-2016-113971,08-05-2016,14-05-2016,Standard Class,CB-12537,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,60694.49201,East,FUR-FU-10001854,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",214.895167,32.23427505,08-05-2016
8515,CA-2017-160395,31-12-2017,06-01-2018,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,60695.38887,West,OFF-AR-10003761,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",214.8925056,32.23387584,31-12-2017
8516,CA-2017-160395,31-12-2017,06-01-2018,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,60696.28573,West,OFF-BI-10003986,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',214.8898442,32.23347663,31-12-2017
8517,CA-2015-136567,20-12-2015,21-12-2015,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,60697.1826,South,OFF-ST-10004339,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",214.8871828,32.23307742,20-12-2015
8518,CA-2015-136567,20-12-2015,21-12-2015,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,60698.07946,South,FUR-TA-10001934,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",214.8845214,32.23267821,20-12-2015
8519,CA-2015-136567,20-12-2015,21-12-2015,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,60698.97632,South,OFF-BI-10003984,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,214.88186,32.232279,20-12-2015
8520,CA-2015-136567,20-12-2015,21-12-2015,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,60699.87319,South,FUR-TA-10000619,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",214.8791986,32.23187979,20-12-2015
8521,CA-2017-149316,02-07-2017,07-07-2017,Second Class,GB-14532,George Bell,Corporate,United States,Los Angeles,California,60700.77005,West,FUR-CH-10002128,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,214.8765372,32.23148058,02-07-2017
8522,CA-2018-147039,29-06-2018,04-07-2018,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,60701.66691,Central,OFF-AP-10000578,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",214.8738758,32.23108137,29-06-2018
8523,CA-2018-147039,29-06-2018,04-07-2018,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,60702.56378,Central,OFF-BI-10004656,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,214.8712144,32.23068216,29-06-2018
8524,CA-2015-126522,01-09-2015,05-09-2015,Second Class,LT-16767,Larry Tron,Consumer,United States,Escondido,California,60703.46064,West,OFF-AR-10004044,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",214.868553,32.23028295,01-09-2015
8525,CA-2015-127964,03-03-2015,08-03-2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,60704.3575,East,TEC-PH-10004702,Technology,Phones,PowerGen Dual USB Car Charger,214.8658916,32.22988374,03-03-2015
8526,CA-2015-127964,03-03-2015,08-03-2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,60705.25437,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,214.8632302,32.22948453,03-03-2015
8527,CA-2015-127964,03-03-2015,08-03-2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,60706.15123,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",214.8605688,32.22908532,03-03-2015
8528,CA-2015-117709,04-05-2015,08-05-2015,Standard Class,PM-18942,Paul MacIntyre,Consumer,United States,Jackson,Michigan,60707.04809,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,214.8579074,32.22868611,04-05-2015
8529,CA-2016-125418,02-11-2016,02-11-2016,Same Day,KC-16542,Kelly Collister,Consumer,United States,Seattle,Washington,60707.94496,West,TEC-AC-10001554,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,214.855246,32.2282869,02-11-2016
8530,CA-2018-145226,08-12-2018,10-12-2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,60708.84182,East,FUR-FU-10004954,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",214.8525846,32.22788769,08-12-2018
8531,CA-2018-145226,08-12-2018,10-12-2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,60709.73868,East,OFF-ST-10004125,Office Supplies,Storage,Safco Industrial Wire Shelving System,214.8499232,32.22748848,08-12-2018
8532,CA-2018-145226,08-12-2018,10-12-2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,60710.63555,East,OFF-PA-10003174,Office Supplies,Paper,Xerox 1998,214.8472618,32.22708927,08-12-2018
8533,CA-2018-145226,08-12-2018,10-12-2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,60711.53241,East,OFF-ST-10002354,Office Supplies,Storage,Iris Project Case,214.8446004,32.22669006,08-12-2018
8534,US-2015-100281,10-03-2015,14-03-2015,Standard Class,SW-20277,Scott Williamson,Consumer,United States,Royal Oak,Michigan,60712.42927,Central,OFF-PA-10002261,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",214.841939,32.22629085,10-03-2015
8535,CA-2015-158066,21-04-2015,25-04-2015,Standard Class,AA-10377,Allen Armold,Consumer,United States,Los Angeles,California,60713.32614,West,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,214.8392776,32.22589164,21-04-2015
8536,US-2016-104432,22-10-2016,26-10-2016,Standard Class,LT-17112,Liz Thompson,Consumer,United States,Bloomington,Illinois,60714.223,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,214.8366162,32.22549243,22-10-2016
8537,CA-2016-132082,22-08-2016,25-08-2016,First Class,DP-13107,Dave Poirier,Corporate,United States,New York City,New York,60715.11986,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",214.8339548,32.22509322,22-08-2016
8538,CA-2017-161209,29-08-2017,03-09-2017,Standard Class,AB-10062,Adam Bellavance,Home Office,United States,Concord,New Hampshire,60716.01673,East,OFF-SU-10000383,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,214.8312934,32.22469401,29-08-2017
8539,CA-2015-120245,27-12-2015,30-12-2015,Second Class,AT-10437,Alyssa Tate,Home Office,United States,Los Angeles,California,60716.91359,West,OFF-LA-10004427,Office Supplies,Labels,Staple-on labels,214.828632,32.2242948,27-12-2015
8540,CA-2017-113621,01-12-2017,05-12-2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,60717.81045,East,FUR-CH-10001272,Furniture,Chairs,Harbour Creations Steel Folding Chair,214.8259706,32.22389559,01-12-2017
8541,CA-2017-113621,01-12-2017,05-12-2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,60718.70732,East,TEC-PH-10003933,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,214.8233092,32.22349638,01-12-2017
8542,CA-2017-168081,24-04-2017,27-04-2017,Second Class,CA-12057,Cathy Armstrong,Home Office,United States,Houston,Texas,60719.60418,Central,TEC-AC-10003176,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,214.8206478,32.22309717,24-04-2017
8543,CA-2015-128146,21-06-2015,25-06-2015,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,60720.50104,East,TEC-PH-10004541,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,214.8179864,32.22269796,21-06-2015
8544,CA-2015-128146,21-06-2015,25-06-2015,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,60721.39791,East,OFF-AR-10001921,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",214.815325,32.22229875,21-06-2015
8545,CA-2018-138779,14-01-2018,15-01-2018,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,60722.29477,South,OFF-EN-10002506,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",214.8126636,32.22189954,14-01-2018
8546,CA-2018-138779,14-01-2018,15-01-2018,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,60723.19164,South,TEC-PH-10003657,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S6,214.8100022,32.22150033,14-01-2018
8547,CA-2015-127131,24-11-2015,30-11-2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,60724.0885,West,OFF-BI-10004658,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,214.8073408,32.22110112,24-11-2015
8548,CA-2015-127131,24-11-2015,30-11-2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,60724.98536,West,OFF-ST-10002346,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",214.8046794,32.22070191,24-11-2015
8549,CA-2015-127131,24-11-2015,30-11-2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,60725.88223,West,OFF-PA-10001802,Office Supplies,Paper,Xerox 222,214.802018,32.2203027,24-11-2015
8550,CA-2015-127131,24-11-2015,30-11-2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,60726.77909,West,OFF-ST-10000038,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 18",214.7993566,32.21990349,24-11-2015
8551,CA-2018-117212,26-02-2018,28-02-2018,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,60727.67595,West,OFF-AP-10004534,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,214.7966952,32.21950428,26-02-2018
8552,CA-2018-117212,26-02-2018,28-02-2018,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,60728.57282,West,TEC-PH-10004449,Technology,Phones,Toshiba IPT2010-SD IP Telephone,214.7940338,32.21910507,26-02-2018
8553,CA-2018-117212,26-02-2018,28-02-2018,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,60729.46968,West,FUR-CH-10003975,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,214.7913724,32.21870586,26-02-2018
8554,CA-2018-117212,26-02-2018,28-02-2018,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,60730.36654,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,214.788711,32.21830665,26-02-2018
8555,CA-2018-117212,26-02-2018,28-02-2018,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,60731.26341,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,214.7860496,32.21790744,26-02-2018
8556,US-2016-130519,15-09-2016,15-09-2016,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,60732.16027,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,214.7833882,32.21750823,15-09-2016
8557,US-2016-130519,15-09-2016,15-09-2016,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,60733.05713,South,FUR-FU-10002270,Furniture,Furnishings,Ultra Door Push Plate,214.7807268,32.21710902,15-09-2016
8558,US-2016-130519,15-09-2016,15-09-2016,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,60733.954,South,OFF-ST-10001323,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",214.7780654,32.21670981,15-09-2016
8559,US-2016-130519,15-09-2016,15-09-2016,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,60734.85086,South,FUR-FU-10003396,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",214.775404,32.2163106,15-09-2016
8560,CA-2017-130946,08-04-2017,12-04-2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,60735.74772,Central,TEC-AC-10001992,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,214.7727426,32.21591139,08-04-2017
8561,CA-2017-130946,08-04-2017,12-04-2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,60736.64459,Central,FUR-CH-10004542,Furniture,Chairs,Global Chrome Stack Chair,214.7700812,32.21551218,08-04-2017
8562,CA-2017-130946,08-04-2017,12-04-2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,60737.54145,Central,OFF-BI-10004997,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,214.7674198,32.21511297,08-04-2017
8563,CA-2017-114727,18-07-2017,24-07-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,60738.43831,West,FUR-CH-10002337,Furniture,Chairs,Hon GuestStacker Chair,214.7647584,32.21471376,18-07-2017
8564,CA-2017-114727,18-07-2017,24-07-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,60739.33518,West,OFF-BI-10004969,Office Supplies,Binders,Round Ring Binders,214.762097,32.21431455,18-07-2017
8565,CA-2017-114727,18-07-2017,24-07-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,60740.23204,West,FUR-CH-10002333,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,214.7594356,32.21391534,18-07-2017
8566,CA-2017-114727,18-07-2017,24-07-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,60741.1289,West,OFF-ST-9995880,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",214.7567742,32.21351613,18-07-2017
8567,CA-2017-114727,18-07-2017,24-07-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,60742.02577,West,OFF-ST-9994277,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",214.7541128,32.21311692,18-07-2017
8568,CA-2018-133237,01-08-2018,04-08-2018,First Class,LH-16752,Larry Hughes,Consumer,United States,Charlotte,North Carolina,60742.92263,South,TEC-PH-10002662,Technology,Phones,Nortel Networks T7316 E Nt8 B29,214.7514514,32.21271771,01-08-2018
8569,CA-2017-137050,14-07-2017,18-07-2017,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,60743.81949,East,OFF-ST-10004636,Office Supplies,Storage,"Personal Folder Holder, Ebony",214.74879,32.2123185,14-07-2017
8570,CA-2017-137050,14-07-2017,18-07-2017,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,60744.71636,East,OFF-BI-10002162,Office Supplies,Binders,Acco Hanging Data Binders,214.7461286,32.21191929,14-07-2017
8571,CA-2017-137050,14-07-2017,18-07-2017,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,60745.61322,East,OFF-FA-10002990,Office Supplies,Fasteners,Ideal Clamps,214.7434672,32.21152008,14-07-2017
8572,CA-2017-137050,14-07-2017,18-07-2017,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,60746.51008,East,OFF-AR-10005001,Office Supplies,Art,Newell 317,214.7408058,32.21112087,14-07-2017
8573,CA-2017-137050,14-07-2017,18-07-2017,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,60747.40695,East,OFF-BI-10001033,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,214.7381444,32.21072166,14-07-2017
8574,CA-2017-137050,14-07-2017,18-07-2017,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,60748.30381,East,FUR-BO-10004697,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,214.735483,32.21032245,14-07-2017
8575,US-2018-118087,09-09-2018,13-09-2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,60749.20067,East,FUR-CH-10004862,Furniture,Chairs,Global Low Back Tilter Chair,214.7328216,32.20992324,09-09-2018
8576,US-2018-118087,09-09-2018,13-09-2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,60750.09754,East,OFF-BI-9992980,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,214.7301602,32.20952403,09-09-2018
8577,US-2018-118087,09-09-2018,13-09-2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,60750.9944,East,OFF-BI-9990617,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",214.7274988,32.20912482,09-09-2018
8578,US-2018-118087,09-09-2018,13-09-2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,60751.89126,East,OFF-AR-10003604,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",214.7248374,32.20872561,09-09-2018
8579,US-2018-118087,09-09-2018,13-09-2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,60752.78813,East,TEC-AC-10004471,Technology,Accessories,Microsoft Sculpt Comfort Mouse,214.722176,32.2083264,09-09-2018
8580,US-2018-118087,09-09-2018,13-09-2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,60753.68499,East,FUR-FU-10001869,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",214.7195146,32.20792719,09-09-2018
8581,US-2018-118087,09-09-2018,13-09-2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,60754.58185,East,TEC-AC-10003176,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,214.7168532,32.20752798,09-09-2018
